route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_955496_10,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_955496_3,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_955496_11,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_955496_5,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_955496_7,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_955496_9,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_955496_1,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_955496_14,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_955496_13,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_955496_12,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_955496_8,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_955496_2,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_435,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083931_1078871_7,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083931_1078871_6,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083931_1078871_5,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083931_1078871_4,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083931_1078871_3,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083931_1078871_341,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083931_1078871_2,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083931_1078871_18,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083931_1078871_189,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083931_1078871_179,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083931_1078871_17,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083931_1078871_16,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083931_1078871_169,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083931_1078871_15,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083931_1078871_14,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083931_1078871_149,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083931_1078871_13,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083931_1078871_139,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083931_1078871_12,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083931_1078871_11,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083931_1078871_10,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124318-C01371-COU_RATP_5083931_1078871_371,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124318-C01371-COU_RATP_5083931_1078871_370,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124318-C01371-COU_RATP_5083931_1078871_369,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124318-C01371-COU_RATP_5083931_1078871_362,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124318-C01371-COU_RATP_5083931_1078871_357,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_74,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_434,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_432,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_430,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_428,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_426,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_425,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_424,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_422,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_421,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_420,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_419,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_418,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_416,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_415,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_414,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_413,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_396,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_390,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_384,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_372,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_36,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_366,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_354,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_333,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_312,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_291,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_250,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_249,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_248,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_247,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_246,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_245,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_244,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_243,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_242,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_241,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_240,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_239,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_238,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_237,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_235,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_234,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_233,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_231,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_230,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_229,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_228,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_227,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_225,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_224,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_223,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_222,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_221,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083934_1078871_219,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083931_1078871_365,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083931_1078871_352,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_431,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_427,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_378,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_232,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_226,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_215,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_213,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_212,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_211,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_210,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_209,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_207,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_206,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_205,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_204,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_202,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_201,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_200,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_198,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_197,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_196,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_195,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_193,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_191,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_190,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_189,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_188,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_187,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_186,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_185,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_184,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_183,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_182,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_180,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_179,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_178,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_176,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_174,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_173,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_172,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_171,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_168,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_167,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_166,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_165,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_164,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_162,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_161,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_160,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078871_158,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083931_1078871_9,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_1078871_156,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_1078871_155,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_1078871_154,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_1078871_153,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_1078871_152,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_1078871_151,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_1078871_150,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_1078871_149,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_1078871_148,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_1078871_147,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_1078871_146,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_1078871_145,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_1078871_144,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_1078871_143,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_1078871_142,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:107769-C01371-COU_RATP_4864461_1078871_141,La Défense (Grande Arche),,1,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:123210-C01371-COU_RATP_5083931_1078872_225,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_430,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_429,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_428,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_427,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_426,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_425,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_424,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_423,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_422,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_421,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_239,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_227,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_204,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_203,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_202,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_201,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_200,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_199,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_198,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_195,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_194,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_193,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_192,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_191,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_190,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_189,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_188,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_187,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_186,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_185,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_184,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_183,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_182,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_181,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_180,Château de Vincennes,,0,,,2,0
IDFM:C01371,IDFM:1,IDFM:RATP:124742-C01371-COU_RATP_5083934_1078872_179,Château de Vincennes,,0,,,2,0
